Product Name,Price,Brand,Category,Description,Rating,Style Attributes,Size,Color,Purchase History,Average Age Of Clients,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,Feedback
FSZLK3L,253.13,Calvin Klein,Bottoms,Best,3.9970226245866973,Bohemian,XL,LightBlue,Low,25,Fashionista,Chiara Ferragni,Winter,Morning,108,4621,Positive
RVPBATP,80.41,Alexander McQueen,Accessories,Very Bad,4.047759127487768,Edgy,XS,Indigo,High,55,Elle,Kendall Jenner,Spring,Evening,169,700,Positive
RK5H8HV,166.32,Alexander McQueen,Dresses,Not Good,3.9247545796258256,Glamorous,XL,MintCream,Low,59,W,Camila Coelho,Autumn,Afternoon,179,303,Negative
XWRJTI8,105.09,Burberry,Jewelry,Best,3.755349213077252,Glamorous,S,Maroon,Low,58,Harper's Bazaar,Kendall Jenner,Autumn,Afternoon,163,1750,Positive
RE8D2AN,68.91,Ted Baker,Swimwear,Not Good,4.005857754781728,Bohemian,XS,OliveDrab,Medium,53,Grazia,Camila Coelho,Winter,Morning,100,2195,Positive
SMH12BG,71.08,Mulberry,Lingerie,Very Good,3.8577691959624096,Bohemian,L,Tan,Low,23,Marie Claire,Olivia Palermo,Summer,Afternoon,131,4713,Neutral
YN5SN5T,72.9,Mulberry,Lingerie,Best,4.1464031984088265,Bohemian,XS,DarkCyan,Low,47,Marie Claire,Camila Coelho,Summer,Afternoon,181,4939,Neutral
GQSR2GH,81.73,Tommy Hilfiger,Lingerie,Bad,3.5577031836863866,Preppy,M,Salmon,Low,53,Vogue,Gigi Hadid,Winter,Morning,99,4371,Neutral
3H5C5CH,76.51,Jigsaw,Outerwear,Best,3.7247150395475614,Sporty,M,DarkSalmon,Medium,53,Cosmopolitan,Camila Coelho,Spring,Evening,142,2602,Neutral
CTKEP83,357.14,Calvin Klein,Footwear,Very Good,4.0570252620587315,Preppy,S,Crimson,High,30,Fashionista,Olivia Palermo,Spring,Evening,103,1409,Negative
YI4RXEZ,27.18,Mulberry,Activewear,Good,3.5676788675480107,Edgy,M,Gainsboro,Low,35,W,Leandra Medine,Summer,Morning,56,839,Negative
E1KJCU4,327.73,Ralph Lauren,Dresses,Very Bad,4.037090083319612,Casual,XS,SlateBlue,Low,58,Cosmopolitan,Song of Style,Spring,Evening,153,1881,Positive
4KAX8H6,207.48,Calvin Klein,Dresses,Best,3.9881686431946224,Sporty,M,OldLace,Medium,42,Harper's Bazaar,Song of Style,Spring,Afternoon,92,1712,Neutral
4VATYC1,112.62,Ralph Lauren,Activewear,Not Good,4.395409907932163,Bohemian,L,Green,Medium,43,Elle,Gigi Hadid,Fall,Evening,168,4638,Negative
5N43M0V,216.5,Calvin Klein,Bottoms,Worst,3.5467572484780026,Casual,L,MediumSeaGreen,High,28,Grazia,Julie Sariñana,Winter,Evening,103,327,Neutral
MVWTL7V,437.27,Burberry,Dresses,Good,4.081406857267168,Casual,L,LightPink,High,60,Vogue,Olivia Palermo,Fall,Afternoon,124,898,Positive
5UF7YFN,193.77,Alexander McQueen,Jewelry,Good,4.302683753390234,Vintage,M,DarkGray,Low,31,Marie Claire,Aimee Song,Summer,Morning,119,4470,Negative
A3H6YIW,73.83,Jigsaw,Lingerie,Very Bad,3.5907485854442935,Minimalist,M,GoldenRod,Medium,57,Vogue,Aimee Song,Autumn,Morning,166,3200,Positive
FYM6A2N,81.8,Tommy Hilfiger,Swimwear,Best,3.503142136405743,Preppy,M,OldLace,Low,36,W,Negin Mirsalehi,Spring,Morning,69,4310,Negative
PIZXM2H,164.79,Tommy Hilfiger,Dresses,Very Bad,4.342730227462979,Streetwear,L,SlateBlue,Medium,24,Glamour,Olivia Palermo,Summer,Morning,167,4195,Negative
P47APMK,183.63,Alexander McQueen,Swimwear,Not Good,4.033042195351113,Streetwear,L,Navy,High,44,Glamour,Camila Coelho,Winter,Afternoon,80,634,Negative
XN7N591,20.36,Tommy Hilfiger,Jewelry,Very Good,3.7762283754890387,Bohemian,XL,Green,Medium,31,Fashionista,Kendall Jenner,Autumn,Afternoon,183,1269,Positive
BOLEZHS,239.58,Jigsaw,Dresses,Not Good,3.969214766956633,Bohemian,XL,Gainsboro,Low,52,Elle,Gigi Hadid,Autumn,Morning,151,2707,Neutral
105YLW6,99.3,Jigsaw,Accessories,Very Good,3.8473018839875466,Glamorous,XL,DarkSlateGray,Medium,29,Fashionista,Gigi Hadid,Autumn,Evening,97,3624,Neutral
S0ZRTIK,184.29,Calvin Klein,Dresses,Best,3.9093563871495762,Preppy,L,LightSalmon,Medium,53,Cosmopolitan,Chiara Ferragni,Autumn,Morning,93,3420,Negative
GNLLBSR,85.53,Tommy Hilfiger,Jewelry,Very Bad,3.7053916825563467,Sporty,L,Teal,High,60,Cosmopolitan,Gigi Hadid,Spring,Afternoon,158,1584,Positive
W4HSPXP,68.25,Jigsaw,Swimwear,Worst,3.9678664248671676,Glamorous,S,DarkMagenta,Low,53,W,Song of Style,Summer,Morning,71,3870,Neutral
CHWCWFH,76.62,Burberry,Activewear,Very Bad,4.298728568152636,Preppy,S,MediumPurple,High,20,Fashionista,Gigi Hadid,Spring,Morning,127,2236,Positive
FLP1FML,104.26,Tommy Hilfiger,Swimwear,Best,3.4894959770405283,Sporty,S,DarkCyan,Low,42,Vogue,Leandra Medine,Fall,Evening,131,2183,Neutral
3WG3VFK,133.42,Jigsaw,Activewear,Best,3.7433716043800223,Preppy,XL,LemonChiffon,Low,30,Fashionista,Gigi Hadid,Spring,Morning,55,3349,Neutral
8D3GIX0,218.01,Ted Baker,Bottoms,Very Good,3.690577579576054,Sporty,M,Khaki,Low,35,Marie Claire,Leandra Medine,Autumn,Evening,150,4969,Neutral
KRCTKR3,131.83,Ralph Lauren,Tops,Best,4.160790697349255,Casual,XS,Orchid,High,56,Marie Claire,Leandra Medine,Summer,Morning,133,3649,Negative
ADZQ66U,138.24,Ralph Lauren,Jewelry,Best,4.141237325731698,Formal,L,YellowGreen,Medium,42,Harper's Bazaar,Olivia Palermo,Fall,Morning,66,3880,Negative
NUK7EYX,293.8,Tommy Hilfiger,Dresses,Best,3.8850160595076226,Preppy,S,LightGray,Medium,36,Grazia,Aimee Song,Autumn,Morning,114,1179,Positive
95W0GPL,217.99,Burberry,Outerwear,Best,4.136951354348181,Vintage,M,MediumSpringGreen,High,40,Cosmopolitan,Aimee Song,Summer,Morning,173,1065,Positive
23OAYJB,108.53,Burberry,Swimwear,Bad,3.9841155701518924,Vintage,XS,LightSteelBlue,Medium,59,Marie Claire,Olivia Palermo,Winter,Evening,119,1718,Neutral
MIDICUR,75.52,Ralph Lauren,Jewelry,Not Good,3.99489903416101,Minimalist,S,Magenta,High,50,Cosmopolitan,Julie Sariñana,Autumn,Afternoon,110,4913,Neutral
NYVRM44,83.23,Mulberry,Jewelry,Best,3.6721499447776016,Streetwear,XL,BlanchedAlmond,Medium,44,Marie Claire,Negin Mirsalehi,Fall,Afternoon,125,4933,Neutral
D05PJDF,493.16,Jigsaw,Footwear,Very Good,3.629810387610718,Minimalist,S,Tomato,Medium,35,Harper's Bazaar,Chiara Ferragni,Fall,Evening,61,273,Neutral
RLKJOOB,146.66,Burberry,Swimwear,Very Bad,3.814418540183801,Preppy,XL,Gainsboro,Low,20,Elle,Chiara Ferragni,Winter,Morning,154,1202,Positive
WHDFY77,45.09,Mulberry,Jewelry,Best,3.689147840444829,Vintage,S,LawnGreen,Low,21,Harper's Bazaar,Kendall Jenner,Summer,Evening,60,3007,Positive
GGOMBRL,220.04,Jigsaw,Bottoms,Best,3.6287594159583927,Formal,XS,PapayaWhip,High,43,Vogue,Olivia Palermo,Fall,Evening,123,277,Negative
TH1WWHS,424.95,Alexander McQueen,Dresses,Very Bad,4.320379526386897,Sporty,XS,Silver,Low,52,InStyle,Leandra Medine,Summer,Afternoon,74,3104,Negative
IZPMSMS,214.09,Calvin Klein,Bottoms,Very Bad,3.726957975051901,Casual,L,LightBlue,High,46,Marie Claire,Aimee Song,Fall,Evening,114,1785,Negative
ICAYNJ8,271.58,Calvin Klein,Bottoms,Very Good,4.1896737516568,Minimalist,XL,LightSteelBlue,High,26,Vogue,Aimee Song,Summer,Morning,179,3926,Positive
PZS33JQ,67.87,Jigsaw,Lingerie,Worst,3.926625617956552,Preppy,L,WhiteSmoke,Low,22,Harper's Bazaar,Negin Mirsalehi,Spring,Afternoon,186,3048,Neutral
UVPL03N,109.83,Jigsaw,Bottoms,Not Good,3.8284148285213635,Formal,XL,LightSkyBlue,High,28,Cosmopolitan,Julie Sariñana,Winter,Evening,74,4381,Positive
IZMIJNM,100.03,Tommy Hilfiger,Swimwear,Not Good,3.536231338866103,Formal,XL,PowderBlue,Medium,43,Glamour,Olivia Palermo,Autumn,Evening,123,1711,Neutral
K787SFN,51.58,Tommy Hilfiger,Tops,Very Good,3.8957770386628088,Glamorous,L,DarkSlateGray,High,57,Marie Claire,Gigi Hadid,Fall,Morning,134,3959,Negative
V29YS26,47.01,Calvin Klein,Tops,Worst,3.250634064153214,Vintage,L,Yellow,Low,41,Vogue,Camila Coelho,Autumn,Evening,139,1906,Negative
2JH67IT,101.79,Alexander McQueen,Activewear,Not Good,3.704934798358512,Minimalist,XL,CornflowerBlue,Low,43,W,Olivia Palermo,Spring,Morning,57,2068,Neutral
9A99KEP,42.04,Ralph Lauren,Swimwear,Not Good,4.197521006827257,Edgy,XL,OldLace,Medium,39,Harper's Bazaar,Chiara Ferragni,Summer,Morning,155,3972,Negative
1D22MV6,415.22,Ted Baker,Outerwear,Very Bad,4.141591807124067,Bohemian,L,SeaGreen,Medium,20,Cosmopolitan,Chiara Ferragni,Spring,Morning,177,3830,Positive
BEYOZXA,57.11,Ted Baker,Lingerie,Very Good,3.4892868154996193,Sporty,XS,LightSeaGreen,Low,30,Elle,Gigi Hadid,Spring,Morning,92,4776,Negative
KHZIJBD,185.95,Calvin Klein,Tops,Bad,3.7126276255040214,Vintage,XS,Cornsilk,Low,55,Glamour,Aimee Song,Summer,Afternoon,196,2811,Negative
TYQFII8,24.62,Jigsaw,Swimwear,Best,3.5719079846410726,Preppy,S,Olive,Low,25,Harper's Bazaar,Camila Coelho,Winter,Morning,53,4971,Negative
YPE4CHW,398.69,Ralph Lauren,Dresses,Best,4.580629948227857,Vintage,XS,DarkKhaki,Medium,30,InStyle,Leandra Medine,Summer,Morning,78,4538,Neutral
U23SSXW,236.98,Alexander McQueen,Bottoms,Bad,4.162623461558762,Formal,XS,Fuchsia,High,35,Vogue,Camila Coelho,Winter,Morning,116,4141,Negative
6HS0CKU,126.02,Alexander McQueen,Footwear,Bad,4.144278736566224,Sporty,S,PaleGreen,Medium,23,Marie Claire,Gigi Hadid,Autumn,Morning,131,1258,Positive
LBU17XN,420.73,Mulberry,Footwear,Not Good,4.075906384411856,Minimalist,M,Cornsilk,Medium,42,Vogue,Leandra Medine,Spring,Afternoon,87,4564,Negative
QFJQTZY,52.66,Mulberry,Jewelry,Very Bad,3.4015943158863338,Edgy,XS,OliveDrab,Medium,39,Elle,Leandra Medine,Summer,Afternoon,74,293,Neutral
RUJEI0C,161.49,Jigsaw,Dresses,Worst,3.975073888066703,Casual,XS,Green,Low,27,Vogue,Leandra Medine,Winter,Evening,70,3630,Positive
PFM6YYI,36.58,Ted Baker,Swimwear,Best,3.6464017883868123,Edgy,L,MediumSlateBlue,Low,53,Marie Claire,Gigi Hadid,Fall,Evening,196,2610,Positive
Q4T91DU,30.96,Alexander McQueen,Lingerie,Not Good,3.787055719696304,Edgy,S,Silver,Low,60,Fashionista,Aimee Song,Spring,Evening,84,3170,Negative
P9921QI,92.99,Burberry,Accessories,Best,4.361959224409771,Minimalist,S,Teal,High,59,Fashionista,Aimee Song,Winter,Afternoon,196,4471,Positive
2L6GDLX,417.93,Alexander McQueen,Outerwear,Good,4.340614472523183,Preppy,XL,LightBlue,High,50,Cosmopolitan,Gigi Hadid,Summer,Morning,118,2918,Neutral
V2Y79AD,15.84,Calvin Klein,Lingerie,Very Good,3.9315094117930274,Vintage,S,DarkGray,High,25,Glamour,Camila Coelho,Fall,Morning,130,2116,Negative
AI18043,67.02,Ralph Lauren,Accessories,Not Good,4.263008873650533,Streetwear,M,DarkRed,High,22,Elle,Song of Style,Fall,Evening,120,2767,Negative
M2FD74G,171.42,Jigsaw,Tops,Very Bad,3.8228517713399355,Preppy,XL,DarkSalmon,Low,42,Grazia,Gigi Hadid,Summer,Morning,155,3842,Negative
YF2ZUPZ,251.53,Calvin Klein,Bottoms,Best,4.067745293912893,Formal,L,Linen,High,35,Marie Claire,Song of Style,Winter,Evening,71,4067,Negative
TQHTK54,314.61,Tommy Hilfiger,Dresses,Worst,4.184586935831998,Edgy,S,GoldenRod,High,53,Marie Claire,Kendall Jenner,Summer,Afternoon,188,4349,Negative
CQU1FZS,65.74,Tommy Hilfiger,Lingerie,Worst,3.4437465528665463,Minimalist,S,DarkMagenta,Medium,38,Glamour,Camila Coelho,Autumn,Afternoon,117,932,Neutral
0TUK9O3,143.29,Burberry,Tops,Best,4.43471657170538,Glamorous,S,Cyan,High,46,InStyle,Negin Mirsalehi,Autumn,Morning,58,2696,Negative
3FJMBZS,198.67,Calvin Klein,Dresses,Not Good,3.7902860065389206,Casual,L,MediumAquaMarine,High,59,Vogue,Gigi Hadid,Fall,Evening,115,2310,Negative
WSB3NGP,66.84,Mulberry,Accessories,Worst,4.284282995910559,Bohemian,XS,CadetBlue,High,41,Fashionista,Leandra Medine,Winter,Evening,84,4983,Neutral
VBMGPGE,59.17,Calvin Klein,Accessories,Best,3.5156211058002413,Vintage,S,WhiteSmoke,Medium,21,Glamour,Chiara Ferragni,Spring,Evening,103,768,Negative
EBIGT0B,73.64,Calvin Klein,Outerwear,Worst,3.4433049631741506,Streetwear,S,SkyBlue,Low,52,Harper's Bazaar,Leandra Medine,Winter,Evening,134,4311,Positive
O9QG35A,87.12,Ted Baker,Lingerie,Not Good,3.810255165393301,Vintage,L,Coral,Medium,20,Grazia,Julie Sariñana,Summer,Afternoon,127,1850,Positive
IZ1NLWN,126.49,Burberry,Outerwear,Worst,4.1241152106116425,Vintage,M,WhiteSmoke,Medium,47,Marie Claire,Kendall Jenner,Winter,Morning,194,4102,Neutral
RYDK569,22.83,Ted Baker,Tops,Very Bad,3.4468829744403497,Formal,XL,Gainsboro,Low,30,W,Julie Sariñana,Spring,Morning,69,1862,Positive
1BEAHUZ,61.65,Mulberry,Lingerie,Worst,3.9468509008569086,Minimalist,L,GoldenRod,Medium,46,Elle,Olivia Palermo,Summer,Afternoon,108,4991,Positive
BAHE7KW,82.23,Jigsaw,Lingerie,Very Good,3.5786968360816234,Formal,M,SpringGreen,Low,58,Glamour,Negin Mirsalehi,Fall,Morning,83,4267,Neutral
N8FO95S,86.39,Jigsaw,Accessories,Good,3.7642366926913406,Casual,S,MediumSlateBlue,Low,56,Grazia,Negin Mirsalehi,Winter,Evening,145,2924,Neutral
PQTLBP8,148.8,Ted Baker,Activewear,Very Good,4.235315616138765,Preppy,XS,DarkSeaGreen,High,26,Harper's Bazaar,Julie Sariñana,Summer,Morning,194,3420,Negative
4XP4H7O,130.16,Calvin Klein,Jewelry,Not Good,4.173520515903541,Formal,XS,MediumVioletRed,Medium,27,Fashionista,Negin Mirsalehi,Fall,Evening,116,4808,Neutral
R7V3VKN,135.63,Jigsaw,Jewelry,Best,3.8691198289047186,Preppy,L,Sienna,High,59,W,Aimee Song,Fall,Evening,126,2605,Neutral
HN7NWJY,34.92,Tommy Hilfiger,Lingerie,Very Bad,3.7381505886960533,Vintage,XS,MediumPurple,Medium,59,Elle,Camila Coelho,Winter,Evening,167,4448,Positive
7XI11VP,30.01,Ralph Lauren,Swimwear,Very Bad,4.533233987092469,Glamorous,L,OliveDrab,High,23,W,Chiara Ferragni,Autumn,Morning,169,3773,Neutral
HVJTQPM,275.11,Alexander McQueen,Bottoms,Good,3.5345081831467984,Streetwear,L,DarkMagenta,Medium,57,Marie Claire,Negin Mirsalehi,Autumn,Morning,132,441,Negative
L132EOV,498.12,Ted Baker,Dresses,Best,4.140666849269343,Streetwear,XL,PowderBlue,Medium,52,Marie Claire,Olivia Palermo,Fall,Morning,81,4862,Positive
DRWYH9E,36.73,Mulberry,Lingerie,Best,3.5376135052548103,Sporty,XL,DarkGray,Medium,54,Fashionista,Gigi Hadid,Fall,Evening,120,2599,Negative
VZHS078,65.58,Burberry,Accessories,Bad,4.27471098429269,Glamorous,XS,DarkTurquoise,High,51,Grazia,Kendall Jenner,Autumn,Morning,64,2101,Positive
P8DFZXW,62.28,Burberry,Tops,Not Good,3.774074149445662,Minimalist,XS,PaleGoldenRod,Low,45,W,Gigi Hadid,Autumn,Evening,140,3772,Positive
R9NW5XN,54.88,Ralph Lauren,Swimwear,Best,4.4830224512062,Glamorous,S,Cornsilk,High,33,W,Olivia Palermo,Summer,Evening,133,4599,Positive
T82DXMY,147.85,Tommy Hilfiger,Dresses,Very Bad,4.077980057374558,Edgy,M,Khaki,High,36,Harper's Bazaar,Aimee Song,Spring,Evening,138,1799,Positive
23WKSV0,136.97,Alexander McQueen,Outerwear,Good,4.341280749480119,Bohemian,L,CornflowerBlue,Medium,56,W,Negin Mirsalehi,Autumn,Morning,156,2041,Negative
R1S7PTZ,100.54,Jigsaw,Outerwear,Best,3.8871653638958374,Edgy,XL,Plum,Low,23,Vogue,Camila Coelho,Fall,Morning,136,1991,Neutral
7MIGZ32,70.5,Jigsaw,Dresses,Very Bad,3.809612180384743,Edgy,M,MediumBlue,Medium,46,Cosmopolitan,Aimee Song,Summer,Morning,72,1756,Negative
YX6G8OD,97.97,Jigsaw,Swimwear,Not Good,4.051622860308546,Bohemian,M,PapayaWhip,Medium,34,Glamour,Song of Style,Summer,Morning,154,2586,Neutral
46685KH,89.38,Ted Baker,Lingerie,Not Good,3.800215191643622,Minimalist,M,Coral,High,48,Glamour,Leandra Medine,Summer,Evening,194,1735,Positive
9PCB8U3,157.01,Mulberry,Outerwear,Worst,3.5600675311672063,Edgy,XL,IndianRed,Low,36,InStyle,Chiara Ferragni,Winter,Evening,87,2647,Neutral
6DWE9ZJ,60.35,Alexander McQueen,Jewelry,Best,3.7802582785080507,Sporty,XS,LightSalmon,Low,51,Glamour,Chiara Ferragni,Winter,Evening,94,2595,Neutral
1VJW0LK,38.52,Ted Baker,Jewelry,Very Bad,4.314585208919007,Bohemian,L,Blue,High,43,InStyle,Kendall Jenner,Summer,Afternoon,55,4228,Positive
W8Q4WLY,182.93,Calvin Klein,Footwear,Not Good,3.6993679454988344,Formal,S,PeachPuff,Medium,39,Cosmopolitan,Gigi Hadid,Autumn,Afternoon,85,1832,Negative
TJIIXPW,377.76,Jigsaw,Dresses,Good,4.218279327371333,Bohemian,XS,LightCyan,Medium,25,Cosmopolitan,Julie Sariñana,Spring,Morning,80,2096,Positive
ORQ4PQS,99.95,Ted Baker,Activewear,Worst,3.6933606253158615,Glamorous,L,Brown,Low,55,W,Chiara Ferragni,Fall,Morning,98,4372,Neutral
B1BQPKT,132.02,Jigsaw,Jewelry,Best,3.6235453953967296,Streetwear,M,LightSteelBlue,Medium,43,Cosmopolitan,Song of Style,Autumn,Afternoon,124,1740,Negative
1OIAYIB,72.79,Tommy Hilfiger,Jewelry,Not Good,3.5367077830677944,Vintage,XS,Orchid,Low,39,Cosmopolitan,Song of Style,Autumn,Afternoon,181,3642,Negative
KW2DBJT,119.28,Calvin Klein,Activewear,Very Bad,3.693568299540567,Preppy,S,MediumAquaMarine,Low,48,Vogue,Song of Style,Summer,Evening,174,2445,Negative
FOEY4LS,83.36,Tommy Hilfiger,Lingerie,Worst,3.7534064124457576,Edgy,XS,SpringGreen,High,29,Fashionista,Olivia Palermo,Autumn,Afternoon,71,4545,Neutral
UFAXRZR,236.93,Tommy Hilfiger,Bottoms,Not Good,3.6586719395256524,Glamorous,M,Gold,Medium,54,Cosmopolitan,Chiara Ferragni,Winter,Evening,188,1107,Positive
HGC50R7,127.9,Alexander McQueen,Swimwear,Very Good,4.371698805866417,Bohemian,M,Gold,Low,22,Marie Claire,Chiara Ferragni,Spring,Evening,119,2382,Negative
ZB76HMH,193.42,Burberry,Dresses,Not Good,4.115894277917392,Sporty,M,Coral,Low,21,W,Leandra Medine,Autumn,Evening,161,2137,Negative
QDFYRQG,15.1,Mulberry,Accessories,Worst,3.9991539116015895,Edgy,XS,LightSalmon,Medium,24,Vogue,Negin Mirsalehi,Spring,Afternoon,131,1733,Neutral
X9HD8OR,162.26,Jigsaw,Jewelry,Very Bad,3.8699880126355226,Minimalist,S,BlanchedAlmond,Medium,32,Elle,Song of Style,Autumn,Morning,55,2260,Positive
E2VCX7H,424.7,Ralph Lauren,Dresses,Very Good,4.605160017410414,Bohemian,XS,Aquamarine,High,54,Harper's Bazaar,Leandra Medine,Winter,Evening,123,4078,Positive
Q1B130H,69.88,Ralph Lauren,Accessories,Best,4.440509187946808,Minimalist,XS,OrangeRed,High,22,Elle,Chiara Ferragni,Summer,Evening,134,2548,Positive
MRIU57G,103.72,Mulberry,Jewelry,Not Good,3.6747108791042944,Sporty,L,MediumTurquoise,Medium,20,Glamour,Negin Mirsalehi,Spring,Morning,102,1700,Neutral
MDSTXKA,88.28,Burberry,Dresses,Best,4.516869219707242,Casual,XS,LightBlue,Medium,28,Grazia,Song of Style,Summer,Afternoon,121,3401,Neutral
1T1NNN8,93.58,Mulberry,Tops,Good,3.980685596502376,Vintage,XL,DarkSlateBlue,Medium,40,Harper's Bazaar,Kendall Jenner,Summer,Evening,163,2003,Negative
GQWW5PD,212.58,Ted Baker,Bottoms,Not Good,4.094654531003103,Glamorous,L,HoneyDew,Medium,26,Harper's Bazaar,Negin Mirsalehi,Summer,Afternoon,154,1754,Positive
65XLHIM,95.25,Jigsaw,Accessories,Very Good,3.6900950228770393,Vintage,L,Gainsboro,Low,48,Harper's Bazaar,Camila Coelho,Summer,Morning,170,2082,Positive
1PF3KA3,175.69,Burberry,Bottoms,Bad,4.013040955480618,Sporty,S,PaleGreen,Medium,49,Cosmopolitan,Leandra Medine,Spring,Morning,71,2948,Positive
66IPSL3,216.3,Jigsaw,Dresses,Best,4.091177870781378,Glamorous,L,SkyBlue,Medium,44,Vogue,Negin Mirsalehi,Fall,Afternoon,98,1964,Negative
8UHIWFF,41.65,Jigsaw,Accessories,Best,3.384515178373134,Preppy,S,Linen,Low,54,Harper's Bazaar,Camila Coelho,Winter,Evening,138,3439,Positive
FJCP94L,88.12,Calvin Klein,Activewear,Worst,3.568809407217545,Edgy,M,Khaki,Low,59,Marie Claire,Chiara Ferragni,Spring,Afternoon,67,3469,Positive
VVHI3IO,51.54,Burberry,Swimwear,Very Bad,3.6263517547787636,Preppy,XS,HoneyDew,Low,35,Glamour,Olivia Palermo,Fall,Afternoon,159,716,Negative
9UCM7Y0,129.77,Tommy Hilfiger,Jewelry,Worst,3.7987962058862466,Edgy,XS,BlueViolet,Low,55,Elle,Julie Sariñana,Winter,Morning,162,3852,Positive
E6S3QN5,184.0,Tommy Hilfiger,Swimwear,Not Good,4.3128907399245255,Bohemian,XL,RosyBrown,Medium,49,Fashionista,Aimee Song,Fall,Afternoon,184,4006,Neutral
NX40844,35.15,Calvin Klein,Accessories,Very Good,4.175114650518975,Bohemian,L,Yellow,High,32,Fashionista,Leandra Medine,Fall,Evening,181,4803,Positive
ON0J4MV,167.85,Alexander McQueen,Jewelry,Not Good,4.297099715950204,Formal,XL,LightSalmon,High,35,Marie Claire,Olivia Palermo,Winter,Morning,114,3653,Negative
ZG4GRDA,94.5,Ted Baker,Swimwear,Not Good,3.5937185263602043,Edgy,L,GreenYellow,High,54,Grazia,Camila Coelho,Autumn,Evening,79,2694,Negative
3920HG6,211.91,Calvin Klein,Dresses,Worst,3.949900937010065,Bohemian,L,Thistle,Low,35,W,Kendall Jenner,Autumn,Morning,182,3281,Neutral
OUBR8C8,144.48,Calvin Klein,Jewelry,Very Bad,4.138377094720768,Glamorous,S,Thistle,High,36,Vogue,Camila Coelho,Summer,Afternoon,63,2384,Neutral
LGVBNS8,84.97,Tommy Hilfiger,Outerwear,Not Good,3.7779293010607384,Bohemian,XS,LightSkyBlue,Low,25,Cosmopolitan,Olivia Palermo,Autumn,Evening,60,1962,Negative
D93ZZWN,318.27,Mulberry,Dresses,Good,3.9332526293539267,Glamorous,S,DarkSlateGray,Low,32,Harper's Bazaar,Olivia Palermo,Spring,Evening,103,1520,Negative
S8WF92C,44.42,Tommy Hilfiger,Jewelry,Worst,3.837672173295149,Casual,XS,Turquoise,Medium,41,Marie Claire,Song of Style,Spring,Morning,183,3602,Negative
Z44MOI5,68.59,Tommy Hilfiger,Jewelry,Good,3.7879215641978616,Streetwear,XS,SeaGreen,Medium,35,W,Song of Style,Spring,Morning,133,2959,Positive
DE4BFN0,66.65,Mulberry,Lingerie,Very Bad,3.8349140469146437,Streetwear,L,Chocolate,High,49,Vogue,Negin Mirsalehi,Summer,Evening,173,2050,Neutral
MS6MH34,173.76,Burberry,Activewear,Very Good,3.7374574899922326,Casual,XL,NavajoWhite,Medium,36,Vogue,Gigi Hadid,Spring,Evening,116,731,Neutral
UHTM4YF,161.93,Jigsaw,Jewelry,Best,3.667861076470132,Casual,S,DarkGreen,Low,25,Cosmopolitan,Olivia Palermo,Winter,Afternoon,104,2805,Neutral
NANRNOA,53.79,Tommy Hilfiger,Accessories,Good,3.9751131818885077,Vintage,S,LightSkyBlue,High,38,Vogue,Olivia Palermo,Summer,Evening,77,3825,Neutral
AX6BOCK,75.09,Calvin Klein,Lingerie,Best,3.8993555600564735,Streetwear,S,WhiteSmoke,High,48,Vogue,Aimee Song,Summer,Afternoon,107,1206,Negative
PVNW6EN,69.73,Jigsaw,Jewelry,Worst,3.9293698188508275,Casual,S,Salmon,Medium,23,Grazia,Leandra Medine,Winter,Afternoon,150,1532,Neutral
25IN3WI,171.3,Mulberry,Activewear,Best,3.8089260414136095,Preppy,L,RosyBrown,Low,27,Cosmopolitan,Olivia Palermo,Winter,Morning,139,2983,Neutral
YD938KJ,79.12,Ted Baker,Swimwear,Very Good,4.15800100403782,Sporty,XL,CadetBlue,High,25,Marie Claire,Aimee Song,Winter,Morning,169,1560,Negative
H9M3E0Y,295.53,Ted Baker,Outerwear,Best,3.8227902000568825,Formal,S,Ivory,Medium,56,Cosmopolitan,Olivia Palermo,Fall,Evening,120,3232,Neutral
F90N8VE,90.45,Calvin Klein,Swimwear,Worst,3.7190338642434186,Sporty,XL,Lime,High,36,Fashionista,Aimee Song,Autumn,Afternoon,127,2545,Negative
1RIVG5O,95.5,Jigsaw,Outerwear,Good,3.9898580765988254,Edgy,L,YellowGreen,Medium,25,Harper's Bazaar,Chiara Ferragni,Summer,Afternoon,106,1443,Neutral
C8APWAZ,47.58,Mulberry,Lingerie,Very Bad,3.9992266144628963,Minimalist,M,LawnGreen,High,57,W,Kendall Jenner,Spring,Morning,198,4707,Positive
A73LK39,131.06,Calvin Klein,Tops,Not Good,3.1872121746941104,Vintage,L,MidnightBlue,Low,57,Vogue,Camila Coelho,Autumn,Afternoon,171,1154,Neutral
YDXMR1W,304.17,Mulberry,Dresses,Very Bad,4.436531646119099,Casual,S,HoneyDew,High,20,Fashionista,Julie Sariñana,Summer,Morning,131,1451,Positive
3D4P1YS,85.29,Alexander McQueen,Tops,Bad,3.88390827326976,Preppy,S,PowderBlue,Medium,60,Glamour,Gigi Hadid,Spring,Morning,69,4859,Negative
2AYROXA,151.05,Calvin Klein,Jewelry,Very Good,4.013030570536135,Sporty,S,Fuchsia,Medium,23,Fashionista,Olivia Palermo,Summer,Afternoon,91,2442,Neutral
